2215348	1202	4	1106064000000
693337	1202	4	1104940800000
110308	1202	5	1106236800000
2194075	1202	3	1104595200000
18384	1202	5	1106064000000
23474	1202	5	1104508800000
1340776	1202	4	1106064000000
1480084	1202	3	1105545600000
1223504	1202	3	1107100800000
30637	1202	4	1106064000000
177755	1202	4	1106582400000
1907441	1202	4	1106496000000
1887601	1202	3	1104508800000
2201114	1202	4	1104681600000
425442	1202	5	1104681600000
2325344	1202	4	1106582400000
2089531	1202	5	1106841600000
2501295	1202	4	1107100800000
227647	1202	3	1106064000000
383468	1202	2	1106150400000
1561960	1202	2	1106150400000
1202014	1202	5	1105545600000
1207465	1202	5	1107100800000
367174	1202	5	1105286400000
326545	1202	4	1105286400000
1730100	1202	3	1105459200000
1651415	1202	4	1105372800000
952147	1202	4	1105545600000
1374884	1216	3	1106236800000
58489	1216	5	1106150400000
301283	1216	2	1105372800000
2615895	1216	3	1106064000000
864182	1222	5	1106668800000
1820859	1222	5	1106064000000
1288835	1222	3	1104681600000
1288835	1226	1	1106323200000
227799	1231	3	1106496000000
1091620	1236	5	1105027200000
1272379	1236	3	1106064000000
200147	1236	3	1104854400000
994579	1236	3	1106668800000
730016	1236	4	1105200000000
1561960	1240	1	1106150400000
1798758	1245	3	1105459200000
517134	1245	5	1104768000000
952147	1245	4	1105545600000
1798758	1250	3	1105459200000
178886	1250	3	1106064000000
1389426	1255	4	1105459200000
494879	1255	4	1105113600000
2640818	1255	4	1104768000000
1414469	1255	4	1104854400000
1846951	1255	5	1106668800000
693337	1255	5	1104940800000
67258	1255	5	1105200000000
110308	1255	5	1106236800000
1437156	1255	4	1104768000000
1864475	1255	4	1106409600000
1798758	1255	4	1105459200000
99820	1255	4	1106755200000
1340776	1255	4	1107014400000
2046412	1255	3	1107100800000
1223504	1255	4	1104681600000
962544	1255	3	1104508800000
177755	1255	3	1106755200000
1907441	1255	3	1106496000000
1887601	1255	2	1106841600000
217757	1255	4	1105545600000
1833256	1255	4	1106668800000
1521830	1255	4	1105545600000
658751	1255	4	1106236800000
2201114	1255	4	1104681600000
864182	1255	4	1106668800000
2111410	1255	4	1105200000000
952147	1255	4	1105545600000
871641	1255	4	1105372800000
1713184	1255	5	1105286400000
1776294	1255	3	1107014400000
1268968	1256	4	1105372800000
13597	1278	4	1104595200000
2635437	1291	5	1106409600000
227799	1293	1	1105459200000
1520169	1314	5	1106409600000
1527706	1314	3	1105286400000
18384	1314	4	1106064000000
1646818	1314	4	1105286400000
334249	1314	3	1106064000000
23474	1314	5	1104508800000
1798758	1314	3	1106064000000
30637	1314	5	1106064000000
2259648	1314	5	1105459200000
2331985	1314	4	1106409600000
1160577	1314	4	1106064000000
1919348	1314	4	1104768000000
970517	1314	4	1106409600000
2332215	1314	4	1105286400000
1561960	1318	1	1106928000000
1984315	1323	4	1104768000000
1272379	1329	1	1106841600000
2215348	1329	3	1106064000000
695091	1329	5	1106668800000
177755	1329	3	1106582400000
1254259	1329	3	1106064000000
1351821	1329	5	1104681600000
177755	1336	3	1106582400000
828335	1365	3	1106150400000
378491	1409	5	1106755200000
1272379	1409	4	1105113600000
1979845	1409	4	1105372800000
33942	1409	5	1106150400000
1561960	1409	1	1106150400000
1272379	1413	1	1106064000000
264900	1413	5	1106668800000
1561960	1413	1	1106150400000
2437890	1441	5	1107014400000
1272379	1441	4	1104940800000
2492488	1441	3	1106755200000
1770738	1495	5	1107014400000
1108161	1495	4	1104681600000
905936	1495	5	1106755200000
635344	1509	3	1107100800000
1245270	1509	4	1106064000000
2577151	1509	3	1107100800000
1423188	1509	3	1104595200000
494879	1509	3	1105113600000
2138909	1509	5	1105545600000
2215348	1509	2	1106064000000
2618624	1509	2	1105200000000
443572	1509	4	1106668800000
23474	1509	4	1105286400000
33942	1509	5	1106064000000
2603105	1509	5	1106064000000
1333103	1509	3	1106668800000
1223504	1509	1	1107100800000
177755	1509	3	1106582400000
1907441	1509	5	1106496000000
589025	1509	4	1105372800000
1241482	1509	4	1105027200000
1901682	1509	4	1107100800000
1215333	1509	3	1106496000000
1542060	1509	4	1105286400000
1730774	1509	3	1106064000000
425442	1509	5	1104681600000
1954410	1509	5	1106755200000
1933952	1509	3	1106064000000
2430267	1509	3	1105545600000
517134	1509	4	1105286400000
1561960	1509	1	1106928000000
1286838	1509	3	1105459200000
367174	1509	5	1106064000000
2344457	1509	3	1104595200000
1234398	1525	3	1105200000000
1245270	1542	2	1106064000000
1611849	1542	4	1107100800000
2411060	1542	5	1106064000000
2437890	1542	4	1104854400000
1526507	1542	4	1105372800000
503229	1542	4	1105372800000
1932814	1542	4	1106496000000
1234398	1542	3	1104595200000
99297	1542	5	1104768000000
2448553	1542	3	1105027200000
272376	1542	4	1106582400000
2143069	1542	4	1106064000000
1839647	1542	4	1106409600000
1846951	1542	3	1106668800000
2215348	1542	4	1106064000000
991125	1542	1	1106582400000
110308	1542	2	1106236800000
693337	1542	5	1107014400000
254490	1542	5	1105286400000
350152	1542	3	1105372800000
18384	1542	3	1106755200000
2271198	1542	3	1105286400000
659133	1542	5	1106841600000
2036365	1542	4	1105113600000
718407	1542	5	1106323200000
1276600	1542	4	1106409600000
705904	1542	4	1105200000000
1115519	1542	3	1106064000000
177755	1542	4	1106582400000
1901682	1542	3	1106582400000
1417182	1542	4	1104681600000
2201114	1542	4	1104681600000
660636	1542	5	1106064000000
2418086	1542	3	1104940800000
1352891	1542	3	1105027200000
334473	1542	4	1107100800000
344955	1542	2	1107100800000
2147527	1542	3	1106841600000
1160577	1542	4	1106064000000
498790	1542	5	1106409600000
1561960	1542	2	1106150400000
279774	1542	3	1106841600000
2221608	1542	3	1106496000000
301665	1542	5	1104508800000
2540038	1542	3	1106150400000
952147	1542	4	1105545600000
871641	1542	3	1104508800000
2551846	1542	5	1106582400000
693337	1563	3	1104940800000
1077260	1606	2	1105286400000
1273651	1610	5	1106496000000
1362065	1615	3	1105113600000
494879	1615	3	1105113600000
25487	1615	4	1106064000000
1839647	1615	4	1106409600000
2215348	1615	4	1106064000000
541408	1615	4	1106236800000
577027	1615	5	1104768000000
18384	1615	3	1106064000000
2106620	1615	3	1105372800000
23474	1615	4	1104508800000
1223504	1615	2	1107100800000
1907441	1615	3	1106496000000
1887601	1615	4	1105113600000
658751	1615	4	1105286400000
2201114	1615	3	1104940800000
2509669	1615	3	1104854400000
2367019	1615	4	1106668800000
2159311	1615	4	1105372800000
1160577	1615	5	1106064000000
124612	1615	3	1106064000000
498790	1615	5	1106409600000
645345	1615	3	1107100800000
301665	1615	4	1104508800000
970269	1639	5	1107014400000
1495993	1645	3	1106841600000
1374884	1645	3	1104508800000
1546845	1645	4	1106409600000
1272379	1690	3	1106668800000
623036	1694	5	1105545600000
1561960	1694	1	1106150400000
2304251	1703	4	1105286400000
2160787	1703	3	1105027200000
2575943	1703	3	1106409600000
1091620	1703	3	1104854400000
503229	1703	4	1105372800000
704066	1703	2	1106668800000
776833	1703	5	1107100800000
443572	1703	5	1106668800000
33942	1703	3	1106064000000
2201114	1703	2	1104681600000
1198828	1703	3	1104681600000
2243977	1703	3	1106064000000
2376413	1703	4	1107014400000
2255069	1703	4	1106323200000
1586463	1703	4	1105286400000
2159311	1703	4	1105372800000
2147527	1703	2	1106841600000
131643	1703	4	1104768000000
1561960	1703	3	1106150400000
379350	1703	4	1107014400000
952147	1703	4	1105545600000
1272379	1728	2	1105113600000
2089531	1728	5	1106064000000
116252	1760	3	1104854400000
1290508	1781	4	1105027200000
1234398	1803	3	1105200000000
678212	1803	3	1105113600000
1009885	1803	5	1106064000000
177755	1803	3	1106582400000
1576028	1803	3	1104681600000
225527	1803	4	1106150400000
1287265	1803	4	1104940800000
1855281	1824	3	1106150400000
1272379	1842	2	1105113600000
693337	1867	5	1104940800000
177755	1867	4	1106582400000
1650301	1877	1	1106150400000
1362065	1877	5	1106064000000
1272379	1877	5	1104854400000
18384	1877	4	1106064000000
33942	1877	4	1107100800000
1016386	1877	5	1107014400000
1223504	1877	3	1107100800000
970269	1877	4	1107014400000
976327	1877	5	1106150400000
2509669	1877	4	1104854400000
425442	1877	3	1104681600000
1111814	1877	5	1105027200000
470505	1877	4	1105372800000
1820859	1877	5	1105113600000
517134	1877	4	1105286400000
1287265	1877	5	1104940800000
1059719	1917	5	1104940800000
1419286	1917	4	1104768000000
1565552	1917	5	1106755200000
2160787	1923	3	1105286400000
704066	1923	3	1106150400000
2550506	1923	3	1106755200000
1561960	1923	3	1106496000000
2111410	1923	5	1104854400000
1362065	1931	4	1105372800000
2626507	1931	4	1106236800000
1561960	1931	1	1106150400000
1798758	1955	3	1106064000000
2160787	2000	4	1105027200000
1437156	2000	5	1105027200000
18384	2000	5	1106755200000
659133	2000	5	1106841600000
30637	2000	4	1106064000000
1907441	2000	4	1106496000000
1901682	2000	4	1105027200000
2201114	2000	5	1104681600000
2367019	2000	3	1107100800000
80276	2000	4	1106582400000
2615895	2000	3	1104681600000
1797238	2000	4	1104508800000
1245270	2001	3	1106064000000
980410	2001	1	1105113600000
1362065	2001	4	1105113600000
1928532	2001	4	1104595200000
577027	2001	3	1104768000000
2106620	2001	2	1105372800000
443572	2001	4	1106668800000
33942	2001	4	1107100800000
2057113	2001	4	1106496000000
177755	2001	3	1106755200000
425442	2001	4	1104681600000
1137851	2001	5	1106064000000
626876	2001	3	1106409600000
1160577	2001	4	1106064000000
1272379	2020	1	1105113600000
227799	2021	4	1107014400000
1650301	2057	2	1106236800000
1272379	2057	4	1104854400000
2087953	2057	5	1106064000000
1262887	2057	4	1106582400000
2550506	2058	3	1106755200000
1879686	2059	4	1106841600000
1836648	2059	5	1106496000000
1561960	2069	1	1106150400000
1245270	2078	5	1106064000000
980410	2078	1	1105113600000
730016	2078	3	1105200000000
2366007	2095	3	1106496000000
1245270	2095	3	1106064000000
2160787	2095	3	1105027200000
980410	2095	4	1105113600000
1362065	2095	3	1105113600000
1526507	2095	3	1105372800000
1234398	2095	4	1105200000000
99297	2095	3	1104768000000
2087953	2095	3	1107100800000
382234	2095	3	1106841600000
2215348	2095	3	1106064000000
1552467	2095	4	1105286400000
991125	2095	3	1106582400000
693337	2095	5	1104940800000
110308	2095	5	1106150400000
1864475	2095	4	1105027200000
18384	2095	3	1106064000000
1155439	2095	4	1106409600000
2618624	2095	4	1105200000000
33942	2095	4	1107100800000
1798758	2095	3	1105459200000
1016386	2095	4	1107014400000
1223504	2095	3	1104681600000
30637	2095	3	1106064000000
962544	2095	3	1105545600000
177755	2095	3	1106582400000
1907441	2095	3	1106496000000
1887601	2095	4	1105113600000
1542060	2095	5	1106064000000
636438	2095	4	1106496000000
2201114	2095	4	1104681600000
2509669	2095	3	1104854400000
2325344	2095	4	1106582400000
2089531	2095	5	1106064000000
2418086	2095	3	1104940800000
1054773	2095	3	1106150400000
517134	2095	3	1106064000000
1561960	2095	2	1106928000000
518839	2095	4	1104854400000
1287265	2095	4	1104940800000
301665	2095	4	1106668800000
1816485	2095	4	1105286400000
326545	2095	3	1105372800000
952147	2095	3	1105545600000
871641	2095	4	1106323200000
904794	2103	2	1104681600000
2405745	2115	1	1104595200000
2366007	2122	4	1106064000000
1512274	2122	5	1105286400000
1387496	2122	5	1107014400000
1389426	2122	3	1105459200000
1520169	2122	5	1106064000000
2087953	2122	5	1106150400000
1979845	2122	3	1105372800000
1557865	2122	5	1106064000000
2215348	2122	4	1106064000000
991125	2122	2	1106582400000
110308	2122	5	1106150400000
254490	2122	5	1105286400000
18384	2122	5	1105545600000
1748059	2122	1	1106841600000
1276600	2122	4	1106409600000
1221080	2122	3	1106928000000
1223504	2122	4	1107100800000
30637	2122	4	1106064000000
1907441	2122	3	1105200000000
970269	2122	3	1107014400000
1833256	2122	4	1104681600000
837881	2122	4	1106064000000
526953	2122	4	1106668800000
2201114	2122	4	1105113600000
13597	2122	3	1104595200000
445508	2122	4	1104940800000
1352891	2122	4	1104940800000
1108161	2122	3	1106841600000
1160577	2122	3	1106064000000
1561960	2122	4	1106150400000
2492488	2122	4	1104595200000
1207465	2122	3	1107100800000
1651415	2122	3	1105286400000
952147	2122	4	1105545600000
871641	2122	3	1106064000000
1512224	2122	4	1106064000000
2366007	2128	5	1106496000000
1245270	2128	3	1106064000000
2575943	2128	3	1106409600000
1599855	2128	3	1106668800000
1121922	2128	4	1105286400000
2215348	2128	4	1106064000000
1262887	2128	4	1104681600000
1223504	2128	3	1104681600000
705904	2128	3	1105200000000
177755	2128	5	1106582400000
970269	2128	3	1107014400000
658751	2128	4	1105545600000
160155	2128	4	1105200000000
2201114	2128	2	1104681600000
1111814	2128	4	1106064000000
131643	2128	5	1104768000000
1160577	2128	4	1106064000000
1287265	2128	5	1104940800000
2407926	2128	4	1106064000000
1776294	2128	4	1107014400000
177755	2140	3	1106582400000
2392672	2150	3	1106496000000
1561960	2150	1	1106150400000
1378448	2158	1	1106150400000
719288	2171	5	1104768000000
1272379	2171	1	1105459200000
693337	2171	4	1104940800000
554437	2171	4	1106582400000
104032	2171	3	1106150400000
443572	2171	4	1106668800000
1652323	2171	3	1106841600000
177755	2171	3	1106582400000
970269	2171	4	1107014400000
1080014	2171	3	1106755200000
2086901	2171	3	1104940800000
967	2171	4	1106409600000
660636	2171	5	1106064000000
1648464	2171	4	1106582400000
2147527	2171	2	1106841600000
1882861	2171	4	1105027200000
754104	2171	2	1104940800000
1145389	2171	4	1105372800000
152186	2203	4	1106064000000
1713019	2212	4	1104508800000
99820	2212	5	1106755200000
177755	2212	3	1106755200000
1122249	2212	4	1107100800000
321138	2212	5	1106755200000
1978244	2212	3	1104854400000
1836648	2212	4	1106496000000
1160577	2212	4	1106064000000
1362065	2251	3	1105372800000
1798758	2251	3	1105459200000
1141339	2251	3	1106496000000
1374884	2266	3	1106064000000
2437890	2279	4	1104854400000
1272379	2279	4	1105113600000
2371114	2293	4	1104768000000
1272379	2296	1	1106064000000
1272379	2341	1	1105372800000
1272379	2346	3	1104940800000
1576028	2346	1	1104681600000
76023	2346	4	1106064000000
227799	2346	4	1104854400000
666299	2360	4	1104681600000
110308	2360	3	1106236800000
1480084	2360	4	1106582400000
1608960	2394	5	1106064000000
1994798	2394	3	1105372800000
219755	2401	1	1106668800000
1753554	2406	4	1106064000000
110308	2408	4	1106236800000
424273	2408	4	1104940800000
2418086	2408	3	1106496000000
2299199	2465	3	1104508800000
816905	2465	3	1106496000000
2247064	2465	3	1106755200000
2215348	2465	5	1106064000000
110308	2465	4	1106150400000
1437156	2465	4	1104768000000
18384	2465	4	1105545600000
2603105	2465	1	1106064000000
99820	2465	5	1106064000000
659133	2465	4	1106841600000
1480084	2465	4	1106755200000
1223504	2465	5	1104681600000
962544	2465	3	1104508800000
1901682	2465	4	1105027200000
837881	2465	5	1106064000000
768372	2465	5	1104508800000
1687134	2465	5	1105545600000
2201114	2465	5	1104681600000
2418086	2465	3	1106496000000
1954410	2465	5	1105113600000
1561960	2465	2	1106150400000
205332	2465	5	1106668800000
2189876	2465	5	1105027200000
1286838	2465	4	1105459200000
2540038	2465	5	1107100800000
343252	2465	3	1105113600000
1021445	2465	5	1106323200000
326545	2465	4	1105372800000
2627248	2465	4	1104681600000
1322507	2498	2	1104854400000
99820	2498	4	1106755200000
1419286	2506	4	1104595200000
1798758	2528	4	1105459200000
1223504	2528	4	1104681600000
177755	2528	3	1106755200000
2160787	2532	3	1105286400000
1272379	2532	4	1104854400000
1340833	2532	5	1105113600000
2529699	2532	4	1107100800000
1272379	2544	1	1105113600000
2080795	2577	3	1104854400000
177755	2577	3	1106755200000
2147527	2577	4	1106928000000
76023	2577	3	1107100800000
1836648	2577	4	1106496000000
1272379	2603	3	1105113600000
1223504	2640	3	1104768000000
1833256	2640	4	1106064000000
888561	2640	4	1106668800000
1933952	2640	3	1106150400000
1561960	2640	1	1106150400000
1561960	2659	1	1106150400000
685113	2674	4	1105372800000
1554545	2690	4	1104508800000
2269080	2690	4	1106755200000
2575943	2699	3	1106668800000
1826189	2699	4	1106841600000
1423188	2699	4	1104508800000
25487	2699	5	1104768000000
1272379	2699	1	1106064000000
1773232	2699	4	1106323200000
110308	2699	3	1106150400000
1798758	2699	3	1107100800000
380488	2699	3	1106496000000
177755	2699	3	1106755200000
2195339	2699	5	1107014400000
737123	2699	4	1106755200000
1734196	2699	3	1104854400000
76023	2699	2	1105286400000
2025338	2699	4	1104768000000
80276	2699	3	1106236800000
895641	2699	4	1106064000000
871641	2699	4	1105200000000
285948	2699	4	1106064000000
1586463	2724	4	1106323200000
2384902	2754	5	1104940800000
1766599	2754	5	1104854400000
2366007	2757	3	1106496000000
816905	2757	4	1106496000000
693337	2757	5	1104940800000
2603105	2757	5	1106064000000
522216	2757	5	1105027200000
177755	2757	4	1106755200000
658751	2757	4	1106236800000
2366007	2782	4	1106496000000
1389426	2782	3	1105459200000
